13.48.126.254,SWE-AWS-O2C,80,5002,2020-02-14 06:00:00
54.186.76.200,OR-AWS-O2C,80,5015,2020-02-14 06:05:00
13.210.77.247,AUS-AWS-O2C,80,5028,2020-02-14 06:10:00
52.14.219.85,OH-AWS-O2C,80,5041,2020-02-14 06:15:00
3.89.123.254,VG-AWS-O2C,80,5054,2020-02-14 06:20:00
13.230.244.95,JPN-AWS-O2C,80,5056,2020-02-14 05:57:30
13.209.96.60,KOR-AWS-O2C,80,5069,2020-02-14 06:02:30
52.67.165.90,BRA-AWS-O2C,80,5082,2020-02-14 06:07:30
162.62.20.228,RUS-TEC-O2C,80,5095,2020-02-14 06:12:30
129.226.163.163,HK-TEC-O2C,80,5108,2020-02-14 06:17:30
167.172.22.132,NY-DGO-O2C,80,5110,2020-02-14 05:55:00
167.99.185.5,CAN-DGO-O2C,80,5123,2020-02-14 06:00:00
64.225.100.197,DEU-DGO-O2C,80,5136,2020-02-14 06:05:00
165.22.253.175,SGP-DGO-O2C,80,5149,2020-02-14 06:10:00
159.89.137.51,SF-DGO-O2C,80,5162,2020-02-14 06:15:00
142.93.217.76,IND-DGO-O2C,80,5175,2020-02-14 06:20:00
167.71.140.70,GBR-DGO-O2C,80,5177,2020-02-14 05:57:30
